PRODUCT_ART;CODENAME;DEPART_ID;BRAND_TITLE;COUNTRY;CATEGORY;PRODUCT_TITLE;COLOUR;SIZE;PIECESINPACK;PRODUCT_DESC;PRODUCT_PRICE;PRODUCT_QTY;PRODUCT_RESERVE;NEW_FLAG;DISCOUNT;PROFIT;BESTPRICE;SEASON_START;SEASON_END;ONMARCH;NO_ORDER
2000000581903;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Набор керамических горшочков х8;Терракотовый;0;8;1010987 Набор керамических горшочков х8. Терракотовый. 6см.7см;410;4;0;0;0;0;;0;0;0;0
2000000581910;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Набор керамических горшочков х5;Терракотовый;0;5;1010988 Набор керамических горшочков х5. Терракотовый. 7,5см.9см;410;16;0;0;0;0;;0;0;0;0
2000000581927;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Горшок керамический "Лиди";Ассорти;0;1;1011030 Горшок керамический "Лиди". Ассорти. 6см.8см;175;143;0;0;0;0;;0;0;0;0
2000000581934;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Горшок керамический "Лиди";Ассорти;0;1;240645 Горшок керамический "Лиди". Ассорти. 6см.8см;175;1;0;0;0;0;;0;0;0;0
2000000581958;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Кувшин - Миша";Белый;0;0;1005231 Ваза керамическая "Кувшин - Миша". Белый. 13см.25см;1390;10;0;0;0;0;;0;0;0;0
2000000582078;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Кувшин - Миша";Зеленый;0;0;1005236 Ваза керамическая "Кувшин - Миша". Зеленый. 13см.25см;1390;11;0;0;0;0;;0;0;0;0
2000000582108;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Кувшин керамический "Июнь";Серый;0;1;118768 Кувшин керамический "Июнь". Серый. 9.5см.17см;810;4;0;0;0;0;;0;0;0;0
2000000582139;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Стекло;Лампа стеклянная подвесная "Лисбоа";Серый;0;1;1008741 Лампа стеклянная подвесная "Лисбоа". Серый. 28см.46см;13800;7;0;0;0;0;;0;0;0;0
2000000582313;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Подсвечники;Набор металлических подсвечников "Мирон" х3;Белый;0;3;1003072 Набор металлических подсвечников "Мирон" х3. Белый. 23,5х19,5х15см.18х15х12см;2100;7;0;0;0;0;;0;0;0;0
2000000582320;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Подсвечники;Набор металлических подсвечников "Мирон" х3;Бирюзовый;0;3;1003084 Набор металлических подсвечников "Мирон" х3. Бирюзовый. 23,5х19,5х15см.18х15х12см;2100;9;0;0;0;0;;0;0;0;0
2000000582344;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Металл;Корзина металлическая подвесная для растений;Белый;0;1;1003916 Корзина металлическая подвесная для растений. Белый. 83см.25см;1199;18;0;0;0;0;;0;0;0;0
2000000582351;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Металл;Корзина металлическая подвесная для растений;Коричневый;0;1;1003917 Корзина металлическая подвесная для растений. Коричневый. 83см.25см;1199;4;0;0;0;0;;0;0;0;0
2000000582405;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Металл;Корзина металлическая подвесная для растений;Коричневый;0;1;1003920 Корзина металлическая подвесная для растений. Коричневый. 95см.35см;1999;7;0;0;0;0;;0;0;0;0
2000000582412;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Подсвечники;Набор металлических подсвечников "Клетка" х2;Белый;0;2;1003926 Набор металлических подсвечников "Клетка" х2. Белый. 20х15см.42х34см;3100;15;0;0;0;0;;0;0;0;0
2000000582429;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Подсвечники;Набор металлических подсвечников "Клетка" х2;Коричневый;0;2;1003929 Набор металлических подсвечников "Клетка" х2. Коричневый. 20х15см.42х34см;3100;4;0;0;0;0;;0;0;0;0
2000000582542;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Горшочек керамический "Чашка для чая" в ассортименте;Ассорти;0;1;1004861 Горшочек керамический "Чашка для чая" в ассортименте. Ассорти. 11,5см.10см;550;10;0;0;0;0;;0;0;0;0
2000000582559;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Горшочек керамический "Чашка для чая" в ассортименте;Ассорти;0;1;1004862 Горшочек керамический "Чашка для чая" в ассортименте. Ассорти. 14,5см.13см;910;4;0;0;0;0;;0;0;0;0
2000000582566;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник металлический "Птичья клетка";Ассорти;0;1;1005012 Подсвечник металлический "Птичья клетка". Ассорти. 11.5см.28см;795;1;0;0;0;0;;0;0;0;0
2000000582573;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Металл;Металлический набор "Greenhouse" x3;Коричневый;0;3;1006663 Металлический набор "Greenhouse" x3. Коричневый. 52х46х37см.32х26х17см.47,5х42х30см;11300;4;0;0;0;0;;0;0;0;0
2000000582597;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Каван";Таупе-коричневый;0;0;1007632 Ваза керамическая "Каван". Таупе-коричневый. 27см.18см;2850;5;0;0;0;0;;0;0;0;0
2000000582672;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Моис";Светло-зеленый;0;0;1005342 Ваза керамическая "Моис". Светло-зеленый. 24см.13см;1390;6;0;0;0;0;;0;0;0;0
2000000582689;;2;Edelman / Van Dijk;Нидерланды;Товары со скидкой / Товары со скидкой;Подсвечник "Ромеро" на керамической основе;Белый;0;1;1005960 Подсвечник "Ромеро" на керамической основе. Белый. 24см.16см;1750;1;0;0;0;0;;0;0;0;0
2000000582702;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Изделия из дерева;Поднос деревянный "Марго";Белый;0;0;1008564 Поднос деревянный "Марго". Белый. 45см.20см.6см;910;24;0;0;0;0;;0;0;0;0
2000000582733;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Магнус";Темно-коричневый;0;0;114839 Ваза керамическая "Магнус". Темно-коричневый. 35.5см.28.5см;3350;2;0;0;0;0;;0;0;0;0
2000000582740;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Блюдо керамическое "Нила";Голубой;0;0;1010255 Блюдо керамическое "Нила". Голубой. 50см.5,5см;5100;6;0;0;0;0;;0;0;0;0
2000000582757;;2;Edelman / Van Dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Нила";Голубой;0;0;1010263 Ваза керамическая "Нила". Голубой. 28см.26.5см;5100;5;0;0;0;0;;0;0;0;0
2000000580548;27219;1;G Van Dijk im & export b.v.;Дания;Горшечные растения / Цветущие растения;Гиацинт Х1;Микс;15;1;Гиацинт Х1. Микс. 7СМ.15СМ;79;62;0;0;0;0;;0;0;0;0
2000000629858;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Подсвечник новогодний с декором "Коди";Красный;0;0;746061 Подсвечник новогодний с декором "Коди". Красный. 30см.26см;5150;11;0;0;0;0;;0;0;0;0
2000000629865;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Новогодний подсвечник с декором "Колби";Заснеженный;0;0;746069 Новогодний подсвечник с декором "Колби". Заснеженный. 34см.26см;5150;7;4;0;0;0;;0;0;0;0
2000000629872;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Искусственные цветы;Ветка заснеженная "Колби";Заснеженный;0;0;746068 Ветка заснеженная "Колби". Заснеженный. 26см;280;26;7;0;0;0;;0;0;0;0
2000000629889;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя с колокольчиками"Фаррис" (S);Серебряный;0;0;746563 Подвеска новогодняя с колокольчиками"Фаррис" (S). Серебряный. 34см.2,5см;185;29;0;0;0;0;;0;0;0;0
2000000629902;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Игрушки, гирлянды;Подвеска новогодняя с колокольчиками "Фаррис" (L);Серебряный;0;0;746566 Подвеска новогодняя с колокольчиками "Фаррис" (L). Серебряный. 38см.3,5см;215;30;0;0;0;0;;0;0;0;0
2000000629926;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник металлический "Давет" (S);Медный;0;0;746923 Подсвечник металлический "Давет" (S). Медный. 25см.44см;3100;8;0;0;0;0;;0;0;0;0
2000000629933;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный "Дерви" (S);Серый;0;0;746992 Подсвечник стеклянный "Дерви" (S). Серый. 19см.27см;2100;12;0;0;0;0;;0;0;0;0
2000000629940;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный "Дерви" (L);Серый;0;0;746993 Подсвечник стеклянный "Дерви" (L). Серый. 23см.34см;2450;8;0;0;0;0;;0;0;0;0
2000000629957;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Украшения, венки, снег;Украшение новогоднее "Свайтун" (S);Белый;0;0;748586 Украшение новогоднее "Свайтун" (S). Белый. 28см;550;39;0;0;0;0;;0;0;0;0
2000000629964;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник "Эллис" (S);Золотой;0;0;745243 Подсвечник "Эллис" (S). Золотой. 18см.52,71см;4500;8;0;0;0;0;;0;0;0;0
2000000629971;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник "Эллис" (S);Золотой;0;0;745244 Подсвечник "Эллис" (S). Золотой. 20.96см.64.77см;5500;8;0;0;0;0;;0;0;0;0
2000000629988;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Керамика;Горшок керамический "Диа" (M);Коричневый;0;0;745454 Горшок керамический "Диа" (M). Коричневый. 23.5см.11см;980;7;0;0;0;0;;0;0;0;0
2000000626574;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Кашпо керамическое "Бленд" (овальное);Шампань комбинированный;0;1;37220 Кашпо керамическое "Бленд" (овальное). Шампань комбинированный. 17,5см.11см.12см;510;36;0;0;0;0;;0;0;0;0
2000000638140;105853;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Кактусы и суккуленты;Кактус Феро Пилозуз;NA;25;1;Кактус Феро Пилозуз. 23СМ.25СМ;3550;3;0;0;0;0;;0;0;0;0
2000000638157;9146;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Кактусы и суккуленты;Кактус;NA;70;1;Кактус. Эриокактус.27СМ.70СМ;4995;1;0;0;0;0;;0;0;0;0
2000000638164;114299;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Драцена Компакта Вариегата;NA;130;1;Драцена Компакта Вариегата. Вариегата.32СМ.130СМ;8995;1;0;0;0;0;;0;0;0;0
2000000638171;106030;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Драцена Гавайская Саншайн;NA;150;1;Драцена Гавайская Саншайн. Мультиштамб.32СМ.150СМ;8995;1;0;0;0;0;;0;0;0;0
2000000638195;14039;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Драцена Уайт Джувэл;NA;180;1;Драцена Уайт Джувэл. Бранч.34СМ.180СМ;11995;2;0;0;0;0;;0;0;0;0
2000000638201;113928;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Кактусы и суккуленты;Пахицериус Прингли;NA;70;1;Пахицериус Прингли. Трихоцереус.27СМ.70СМ;5995;2;0;0;0;0;;0;0;0;0
2000000638218;20493;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Кактусы и суккуленты;Крассула Овата Минор Рондо;NA;40;1;Крассула Овата Минор Рондо. 17СМ.40СМ;916;7;0;0;0;0;;0;0;0;0
2000000638225;28196;1;G Van Dijk im & export b.v.;Дания;Горшечные растения / Орхидеи;Ванда;Микс;70;1;Ванда. Микс. Ампельная Средняя.70СМ;3550;3;0;0;0;0;;0;0;0;0
2000000638232;9954;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Драцена Песнь Ямайки Бранч;NA;190;1;Драцена Песнь Ямайки Бранч. 40СМ.190СМ;19995;1;0;0;0;0;;0;0;0;0
2000000638249;13331;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Фикус Нитида Штамб;NA;180;1;Фикус Нитида Штамб. Прямой. Супер.34СМ.180СМ;12995;2;0;0;0;0;;0;0;0;0
2000000638256;20733;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Фикус Аустралис;NA;180;1;Фикус Аустралис. Штамб Прямой. Супер.50СМ.180СМ;25500;1;0;0;0;0;;0;0;0;0
2000000638263;9954;1;G Van Dijk im & export b.v.;Бельгия;Горшечные растения / Крупномеры;Драцена Песнь Ямайки Бранч;NA;160;1;Драцена Песнь Ямайки Бранч. 30СМ.160СМ;14995;1;0;0;0;0;;0;0;0;0
2000000626581;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Кашпо керамическое "Бленд" (овальное);Шампань комбинированный;0;1;37221 Кашпо керамическое "Бленд" (овальное). Шампань комбинированный. 21см.13см.15см;910;12;0;0;0;0;;0;0;0;0
2000000626598;;2;Werner Vos;Германия;Предметы для интерьера / Керамика;Кашпо керамическое "Бленд";Шампань комбинированный;0;1;37224 Кашпо керамическое "Бленд". Шампань комбинированный. 8см;450;33;0;0;0;0;;0;0;0;0
2000000626604;;2;Werner Vos;Германия;Предметы для интерьера / Керамика;Кашпо керамическое "Бленд";Шампань комбинированный;0;1;37225 Кашпо керамическое "Бленд". Шампань комбинированный. 11см;730;22;0;0;0;0;;0;0;0;0
2000000633213;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах  "Фэнш";Зеленый;0;0;G.4570 Упаковка в листах  "Фэнш". Зеленый. 54X54X12см;21;1000;0;0;0;0;;0;0;0;0
2000000633237;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах  "Фэнш";Розовый;0;0;G.4574 Упаковка в листах  "Фэнш". Розовый. 54X54X12см;21;1850;0;0;0;0;;0;0;0;0
2000000633244;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах  "Фэнш";Лиловый;0;50;G.4572 Упаковка в листах  "Фэнш". Лиловый. 54X54X12см;21;800;0;0;0;0;;0;0;0;0
2000000633251;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Каркасы для букетов;Держатель для букетов раттан;Белый;0;0;M.0440 Держатель для букетов раттан. Белый. 25см;58;573;0;0;0;0;;0;0;0;0
2000000633268;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Каркасы для букетов;Держатель для букетов раттан;Зеленый;0;0;M.0441 Держатель для букетов раттан. Зеленый. 25см;58;590;0;0;0;0;;0;0;0;0
2000000633275;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Тюлип Фросет";Красный;0;0;G.4053 Упаковка в листах "Тюлип Фросет". Красный. 40x30x12см;15;2300;0;0;0;0;;0;0;0;0
2000000633282;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Шоул";Розовый;0;50;G.3502 Упаковка в листах "Шоул". Розовый. 54x35x10см;21;2000;0;0;0;0;;0;0;0;0
2000000633299;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Бланка";Белый;0;1;G10204 Упаковка в листах "Бланка". Белый. 54х44х12см;15;2700;0;0;0;0;;0;0;0;0
2000000633305;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Roma";Розовый;0;50;G.4364 Упаковка в листах "Roma". Розовый. 54х44х12см;21;1700;0;0;0;0;;0;0;0;0
2000000633312;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Голден Тюлип";Ассорти;0;50;G10051 Упаковка в листах "Голден Тюлип". Ассорти. 40х30х12см;15;2000;0;0;0;0;;0;0;0;0
2000000633329;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Тюлип Фросет";Белый;0;50;G.4052 Упаковка в листах "Тюлип Фросет". Белый. 40x30x12см;15;2500;0;0;0;0;;0;0;0;0
2000000633336;;2;Koen Pack / Van Dijk;Нидерланды;Аксессуары для флористов / Упаковка;Упаковка в листах "Зимняя птица" (с крафтом);Кремовый;0;50;G30001 Упаковка в листах "Зимняя птица" (с крафтом). Кремовый. 54х44х12см;41;801;0;0;0;0;;0;0;0;0
2000000625638;;2;Werner Vos;Германия;Предметы для интерьера / Стекло;Ваза стеклянная с рисунком;Античный серебряный;0;1;35318 Ваза стеклянная с рисунком. Античный серебряный. 19см.28см;1550;9;0;0;0;0;;0;0;0;0
2000000625645;;2;Werner Vos;Германия;Предметы для интерьера / Подсвечники;Подсвечник стеклянный с рисунком на одну свечу;Античный серебряный;0;1;35322 Подсвечник стеклянный с рисунком на одну свечу. Античный серебряный. 16см.19см;999;10;0;0;0;0;;0;0;0;0
2000000625713;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный с декоративной звездой;Серебряный;0;1;35389 Подсвечник стеклянный с декоративной звездой. Серебряный. 20см.31см;2150;5;1;0;0;0;;0;0;0;0
2000000625737;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Прозрачный;0;1;35573 Подсвечник стеклянный. Прозрачный. 28см;1350;33;0;0;0;0;;0;0;0;0
2000000625751;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Заснеженный;0;1;35580 Подсвечник стеклянный. Заснеженный. 10см.11см;435;32;0;0;0;0;;0;0;0;0
2000000625768;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Заснеженный;0;1;35584 Подсвечник стеклянный. Заснеженный. 10см.10см;435;48;0;0;0;0;;0;0;0;0
2000000625775;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;подсвечник стеклянный с металлическим декором;Серебряный блестящий;0;1;35588 подсвечник стеклянный с металлическим декором. Серебряный блестящий. 7см.10см;485;1;0;0;0;0;;0;0;0;0
2000000625782;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Rouge";Красный;0;1;35600 Подсвечник стеклянный на ножке "Rouge". Красный. 13см.30см;680;10;0;0;0;0;;0;0;0;0
2000000625799;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Rouge";Красный;0;1;35601 Подсвечник стеклянный на ножке "Rouge". Красный. 13см.35см;780;18;0;0;0;0;;0;0;0;0
2000000625805;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Rouge";Красный;0;1;35602 Подсвечник стеклянный на ножке "Rouge". Красный. 13см.40см;880;23;0;0;0;0;;0;0;0;0
2000000625812;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке ;Серебряный;0;1;35603 Подсвечник стеклянный на ножке . Серебряный. 13см.30см;680;70;0;0;0;0;;0;0;0;0
2000000625829;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке ;Серебряный;0;1;35604 Подсвечник стеклянный на ножке . Серебряный. 13см.35см;780;72;0;0;0;0;;0;0;0;0
2000000629421;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Пластик;Ваза интерьерная "Анда";Натуральный;0;1;727345 Ваза интерьерная "Анда". Натуральный. 42.5см.24см.26.5см;2750;27;1;0;0;0;;0;0;0;0
2000000629452;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Металл;Стойка с круглыми металолическими корзинами "Клоусон" х3;Темно-серый;0;0;738526 Стойка с круглыми металолическими корзинами "Клоусон" х3. Темно-серый. 33см.114см;4100;6;2;0;0;0;;0;0;0;0
2000000629483;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Подсвечник с новогодним декором "Кайдн";Серый;0;0;743848 Подсвечник с новогодним декором "Кайдн". Серый. 21см.6см;780;13;0;0;0;0;;0;0;0;0
2000000629575;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Ангел "Амия";Золотой;0;0;745256 Ангел "Амия". Золотой. 71,12см;4500;1;1;0;0;0;;0;0;0;0
2000000629605;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Кармел" (L);Серый;0;0;745485 Ваза керамическая "Кармел" (L). Серый. 20см.24см;1550;8;0;0;0;0;;0;0;0;0
2000000629629;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Керамика;Ваза керамическая "Карола"(M);Серый;0;0;745504 Ваза керамическая "Карола"(M). Серый. 19см.24см;1550;9;0;0;0;0;;0;0;0;0
2000000629636;;2;Decostar / Van dijk;Нидерланды;Предметы для интерьера / Керамика;Керамическая бутыль "Карпи";Серый;0;0;745516 Керамическая бутыль "Карпи". Серый. 17см.31см;1550;10;0;0;0;0;;0;0;0;0
2000000629711;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Игрушки, гирлянды;Подсвечник металлический "Пирсон" (L);Серебряный;0;0;744996 Подсвечник металлический "Пирсон" (L). Серебряный. 23см.34.5см;2850;7;0;0;0;0;;0;0;0;0
2000000629834;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние шары;Подвеска новогодняя "Шар "Дэкстон";Серебряный;0;0;744759 Подвеска новогодняя "Шар "Дэкстон". Серебряный. 15см.24см;1550;25;0;0;0;0;;0;0;0;0
2000000629841;;2;Decostar / Van dijk;Нидерланды;Новогодняя коллекция / Новогодние шары;Подвеска новогодняя "Шар "Дэкстон";Серебряный;0;0;744762 Подвеска новогодняя "Шар "Дэкстон". Серебряный. 15см;650;1;0;0;0;0;;0;0;0;0
2000000625836;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке со стразами;Серебряный;0;1;35608 Подсвечник стеклянный на ножке со стразами. Серебряный. 12см.30см;780;63;0;0;0;0;;0;0;0;0
2000000625843;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке со стразами;Серебряный;0;1;35609 Подсвечник стеклянный на ножке со стразами. Серебряный. 12см.35см;880;64;0;0;0;0;;0;0;0;0
2000000625850;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Snow";Белый блестящий;0;1;35610 Подсвечник стеклянный на ножке "Snow". Белый блестящий. 12,5см.30см;680;35;0;0;0;0;;0;0;0;0
2000000625867;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Snow";Белый блестящий;0;1;35611 Подсвечник стеклянный на ножке "Snow". Белый блестящий. 12,5см.35см;780;35;0;0;0;0;;0;0;0;0
2000000625874;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке "Snow";Белый блестящий;0;1;35612 Подсвечник стеклянный на ножке "Snow". Белый блестящий. 12,5см.40см;880;35;0;0;0;0;;0;0;0;0
2000000625881;;2;Werner Vos;Нидерланды;Предметы для интерьера / Металл;Блюдо металлическое на высокой ножке;Алюминий;0;1;36031 Блюдо металлическое на высокой ножке. Алюминий. 30см.93см;12100;14;0;0;0;0;;0;0;0;0
2000000625898;;2;Werner Vos;Нидерланды;Новогодняя коллекция / Новогодние сувениры;Сапог;Коричневый;0;1;36087 Сапог. Коричневый. 26см.44см;3100;10;0;0;0;0;;0;0;0;0
2000000625904;;2;Werner Vos;Нидерланды;Предметы для интерьера / Металл;Блюдо металлическое на ножке;Алюминий;0;1;36095 Блюдо металлическое на ножке. Алюминий. 56см.54см;9550;8;0;0;0;0;;0;0;0;0
2000000625928;;2;Werner Vos;Нидерланды;Предметы для интерьера / Металл;Подсвечник металлический на высокой ножке х 5 свечей;Алюминий;0;1;36132 Подсвечник металлический на высокой ножке х 5 свечей. Алюминий. 123.5см;8100;20;0;0;0;0;;0;0;0;0
2000000625935;;2;Werner Vos;Нидерланды;Предметы для интерьера / Металл;Подсвечник металлический на высокой ножке х 5 свечей;Алюминий;0;1;36133 Подсвечник металлический на высокой ножке х 5 свечей. Алюминий. 151см;11550;9;0;0;0;0;;0;0;0;0
2000000625942;;2;Werner Vos;Нидерланды;Предметы для интерьера / Металл;Подсвечник металлический на высокой ножке х 9свечей;Алюминий;0;1;36134 Подсвечник металлический на высокой ножке х 9свечей. Алюминий. 182см;16550;7;0;0;0;0;;0;0;0;0
2000000625959;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный;Античный серебряный;0;1;36193 Подсвечник стеклянный. Античный серебряный. 23см;999;17;1;0;0;0;;0;0;0;0
2000000625966;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный "Краун";Античный серебряный;0;1;36194 Подсвечник стеклянный "Краун". Античный серебряный. 16см;799;19;0;0;0;0;;0;0;0;0
2000000625980;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный "Краун";Античный серебряный;0;1;36195 Подсвечник стеклянный "Краун". Античный серебряный. 34см;2150;18;0;0;0;0;;0;0;0;0
2000000626062;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный круглый;Античный серебряный;0;1;36198 Подсвечник стеклянный круглый. Античный серебряный. 24см.17см;1250;9;0;0;0;0;;0;0;0;0
2000000626079;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке ;Античный серебряный;0;1;36204 Подсвечник стеклянный на ножке . Античный серебряный. 12см.30см;899;19;0;0;0;0;;0;0;0;0
2000000626086;;2;Werner Vos;Нидерланды;Предметы для интерьера / Подсвечники;Подсвечник стеклянный на ножке ;Античный серебряный;0;1;36205 Подсвечник стеклянный на ножке . Античный серебряный. 14см.38см;999;16;0;0;0;0;;0;0;0;0
2000000626130;;2;Werner Vos;Нидерланды;Новогодняя коллекция / Кашпо, вазы;Горшок керамический "Кристмас микс" (круглый);Античный золотой;0;1;36447 Горшок керамический "Кристмас микс" (круглый). Античный золотой. 12,5см.13см;450;64;0;0;0;0;;0;0;0;0
2000000626147;;2;Werner Vos;Нидерланды;Новогодняя коллекция / Кашпо, вазы;Горшок керамический "Кристмас микс" (круглый);Античный золотой;0;1;36448 Горшок керамический "Кристмас микс" (круглый). Античный золотой. 16,5см.17см;810;38;0;0;0;0;;0;0;0;0
2000000626161;;2;Werner Vos;Нидерланды;Новогодняя коллекция / Кашпо, вазы;Кашпо керамическое "Кристмас микс" (овальное);Античный золотой;0;1;36450 Кашпо керамическое "Кристмас микс" (овальное). Античный золотой. 17,5см.9см;450;67;0;0;0;0;;0;0;0;0
